TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 22:41:30.081,2023-12-06 22:35:47.099,229.00,46.00,144.00,178.00,201.00,211.00,2023-12-06 22:35:24.062,1646,27.671890258789062,27215,33.4136962890625,21898,2023-12-06 22:06:17
2023-12-06 22:41:30.275,2023-12-06 22:35:47.255,283.00,46.00,145.00,212.00,202.00,230.00,2023-12-06 22:35:29.072,1646,27.682571411132812,27219,33.4075927734375,21894,2023-12-06 22:06:17
2023-12-06 22:41:30.662,2023-12-06 22:35:47.746,230.00,46.00,143.00,177.00,202.00,212.00,2023-12-06 22:35:34.081,1645,27.711944580078125,27230,33.367919921875,21868,2023-12-06 22:06:17
2023-12-06 22:41:30.855,2023-12-06 22:35:47.939,288.00,46.00,145.00,214.00,202.00,231.00,2023-12-06 22:35:39.091,1645,27.735977172851562,27239,33.3465576171875,21854,2023-12-06 22:06:17
2023-12-06 22:41:31.049,2023-12-06 22:35:48.133,200.00,48.00,145.00,161.00,203.00,201.00,2023-12-06 22:35:44.103,1645,27.768020629882812,27251,33.27178955078125,21805,2023-12-06 22:06:17
2023-12-06 22:41:31.242,2023-12-06 22:35:48.328,230.00,46.00,145.00,178.00,203.00,211.00,2023-12-06 22:35:44.103,1645,27.768020629882812,27251,33.27178955078125,21805,2023-12-06 22:06:17
2023-12-06 22:41:31.436,2023-12-06 22:35:48.520,291.00,46.00,143.00,212.00,202.00,226.00,2023-12-06 22:35:44.103,1645,27.768020629882812,27251,33.27178955078125,21805,2023-12-06 22:06:17
2023-12-06 22:41:31.629,2023-12-06 22:35:48.754,205.00,47.00,143.00,169.00,203.00,208.00,2023-12-06 22:35:44.103,1645,27.768020629882812,27251,33.27178955078125,21805,2023-12-06 22:06:17
2023-12-06 22:41:31.823,2023-12-06 22:35:48.923,227.00,47.00,143.00,176.00,203.00,210.00,2023-12-06 22:35:44.103,1645,27.768020629882812,27251,33.27178955078125,21805,2023-12-06 22:06:17
2023-12-06 22:41:32.016,2023-12-06 22:35:49.100,281.00,46.00,143.00,205.00,200.00,223.00,2023-12-06 22:35:44.103,1645,27.768020629882812,27251,33.27178955078125,21805,2023-12-06 22:06:17
2023-12-06 22:41:32.210,2023-12-06 22:35:49.298,220.00,48.00,143.00,179.00,202.00,215.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:32.404,2023-12-06 22:35:49.488,222.00,46.00,144.00,173.00,200.00,208.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:32.596,2023-12-06 22:35:49.681,269.00,48.00,144.00,196.00,203.00,217.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:32.790,2023-12-06 22:35:49.911,241.00,46.00,143.00,192.00,203.00,221.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:32.983,2023-12-06 22:35:50.083,218.00,46.00,144.00,171.00,202.00,207.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:33.177,2023-12-06 22:35:50.262,253.00,46.00,145.00,186.00,201.00,211.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:33.370,2023-12-06 22:35:50.459,261.00,47.00,143.00,203.00,201.00,226.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:33.564,2023-12-06 22:35:50.650,215.00,47.00,143.00,168.00,203.00,204.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:33.757,2023-12-06 22:35:50.845,233.00,47.00,143.00,177.00,201.00,211.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:33.951,2023-12-06 22:35:51.059,276.00,46.00,144.00,208.00,203.00,229.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:34.144,2023-12-06 22:35:51.251,210.00,46.00,143.00,166.00,201.00,202.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:34.338,2023-12-06 22:35:51.425,230.00,48.00,145.00,177.00,201.00,211.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
2023-12-06 22:41:34.531,2023-12-06 22:35:51.619,281.00,46.00,143.00,210.00,201.00,229.00,2023-12-06 22:35:49.112,1645,27.784042358398438,27257,33.25653076171875,21795,2023-12-06 22:06:17
